lambdaStandard,lambdaSpecial,invmu,B,bStandard,bspecial,Sim Blk Prob Stand,Theo Blk Prob Stand,Sim Blk Prob Spe,Theo Blk Prob Spe,Sim Avg Link Load Spe,Theo Avg Link Load Spe,Theo Avg Link Load Stan
3,3,10,16,2,4,1,0.7442062556845108,1,0.8713950065838734,0,0.9645374506209496,0.9592265411830847
3,3,10,24,2,4,1,0.6190940924325755,1,0.807589506839984,0,0.96205246580008,0.9522647689185614
3,3,10,32,2,4,0.9985742487387586,0.4971293226481519,0.936092715231788,0.7442062556845108,24.096481207202384,0.9592265411830847,0.9428825200347151
4,1,2,16,2,4,1,0.23557026112368193,1,0.09523809523809523,0,0.4523809523809524,0.764429738876318
4,1,2,24,2,4,1,0.051406387712357934,1,0.012084592145015107,0,0.3293051359516616,0.6323957415250947
4,1,2,32,2,4,0.8975041597337771,0.004529831716282544,0.5233986060404912,0.0008594757198109154,16.933065233991872,0.24978513107004727,0.49773508414185874
4,1,4,16,2,4,1,0.5452009988062894,1,0.31067961165048547,0,0.6893203883495146,0.9095980023874213
4,1,4,24,2,4,1,0.3424210036433723,1,0.11716247139588101,0,0.5885583524027459,0.8767719951421703
4,1,4,32,2,4,0.9603408995021517,0.17530763101638708,0.6727696404793608,0.0304200582258927,19.66947421946915,0.4847899708870536,0.8246923689836129
4,1,6,16,2,4,1,0.6845173449516601,1,0.46956521739130436,0,0.7956521739130434,0.9464479651450198
4,1,6,24,2,4,1,0.532775537406636,1,0.2649223221586263,0,0.7350776778413736,0.934448925186728
4,1,6,32,2,4,0.9833141542002302,0.3885757737691884,0.7645710543549443,0.12187578366630444,21.19976234375303,0.6585931622502716,0.9171363393462173
4,1,8,16,2,4,1,0.7594376245960348,1,0.5746352413019079,0,0.8507295173961841,0.9622495016158606
4,1,8,24,2,4,1,0.6413924156538735,1,0.38975188524395177,0,0.8136641530080642,0.9562868915896707
4,1,8,32,2,4,0.9882529367658085,0.525800772389734,0.8098983939691904,0.23557026112368193,21.931270586731316,0.764429738876318,0.948398455220532
4,1,10,16,2,4,1,0.805816675423802,1,0.6466632177961718,0,0.8833419555095707,0.97091662288099
4,1,10,24,2,4,1,0.7097816885605694,1,0.48451490367843714,0,0.8591418272026048,0.9673943714647681
4,1,10,32,2,4,0.9921028312190204,0.6148023193855535,0.8342876389356686,0.3383184328873665,21.96701480624669,0.827101958890792,0.9629942015361161
4,1.5,2,16,2,4,1,0.23557026112368193,1,0.20610687022900764,0,0.5954198473282443,0.764429738876318
4,1.5,2,24,2,4,1,0.051406387712357934,1,0.05215711526078557,0,0.47392144236960715,0.6323957415250947
4,1.5,2,32,2,4,0.9246682601170362,0.004529831716282544,0.607001321003963,0.008132439397150859,18.317322399982288,0.37195033522606846,0.49773508414185874
4,1.5,4,16,2,4,1,0.5452009988062894,1,0.46956521739130436,0,0.7956521739130434,0.9095980023874213
4,1.5,4,24,2,4,1,0.3424210036433723,1,0.2649223221586263,0,0.7350776778413736,0.8767719951421703
4,1.5,4,32,2,4,0.9736974789915966,0.17530763101638708,0.7555803571428571,0.12187578366630444,20.82908227870258,0.6585931622502716,0.8246923689836129
4,1.5,6,16,2,4,1,0.6845173449516601,1,0.6138085882683132,0,0.8689306763962953,0.9464479651450198
4,1.5,6,24,2,4,1,0.532775537406636,1,0.4405162445447424,0,0.8392256331828862,0.934448925186728
4,1.5,6,32,2,4,0.9871978438473848,0.3885757737691884,0.8235161363123449,0.2891580971109576,22.028273157273663,0.7996971407501728,0.9171363393462173
4,1.5,8,16,2,4,1,0.7594376245960348,1,0.698464025869038,0,0.904607922392886,0.9622495016158606
4,1.5,8,24,2,4,1,0.6413924156538735,1,0.5560889270294189,0,0.8878221459411623,0.9562868915896707
4,1.5,8,32,2,4,0.9936332065487018,0.525800772389734,0.858712715855573,0.42265511497526337,22.723393124157106,0.866017327537105,0.948398455220532
4,1.5,10,16,2,4,1,0.805816675423802,1,0.7532473329464804,0,0.9253225014506986,0.97091662288099
4,1.5,10,24,2,4,1,0.7097816885605694,1,0.6341108419488903,0,0.9147228951277742,0.9673943714647681
4,1.5,10,32,2,4,0.9947907914636196,0.6148023193855535,0.8771377137713772,0.5192555704153473,23.088004889010676,0.9013958054712238,0.9629942015361161
4,2,2,16,2,4,1,0.23557026112368193,1,0.31067961165048547,0,0.6893203883495146,0.764429738876318
4,2,2,24,2,4,1,0.051406387712357934,1,0.11716247139588101,0,0.5885583524027459,0.6323957415250947
4,2,2,32,2,4,0.941503484898772,0.004529831716282544,0.6628928692125718,0.0304200582258927,19.253544474284272,0.4847899708870536,0.49773508414185874
4,2,4,16,2,4,1,0.5452009988062894,1,0.5746352413019079,0,0.8507295173961841,0.9095980023874213
4,2,4,24,2,4,1,0.3424210036433723,1,0.38975188524395177,0,0.8136641530080642,0.8767719951421703
4,2,4,32,2,4,0.9819206189034645,0.17530763101638708,0.8075403358577543,0.23557026112368193,21.654196387899315,0.764429738876318,0.8246923689836129
4,2,6,16,2,4,1,0.6845173449516601,1,0.698464025869038,0,0.904607922392886,0.9464479651450198
4,2,6,24,2,4,1,0.532775537406636,1,0.5560889270294189,0,0.8878221459411623,0.934448925186728
4,2,6,32,2,4,0.9918531928900592,0.3885757737691884,0.8611157647847211,0.42265511497526337,22.751531142503058,0.866017327537105,0.9171363393462173
4,2,8,16,2,4,1,0.7594376245960348,1,0.7674004683840749,0,0.9303981264637002,0.9622495016158606
4,2,8,24,2,4,1,0.6413924156538735,1,0.6545757364457709,0,0.9211313694779443,0.9562868915896707
4,2,8,32,2,4,0.9951894674656089,0.525800772389734,0.8922770964534306,0.5452009988062894,23.122209246727085,0.9095980023874213,0.948398455220532
4,2,10,16,2,4,1,0.805816675423802,1,0.810931354660828,0,0.9453432266958602,0.97091662288099
4,2,10,24,2,4,1,0.7097816885605694,1,0.7181399457265736,0,0.9395335142447546,0.9673943714647681
4,2,10,32,2,4,0.9959701116614894,0.6148023193855535,0.9060700773153479,0.6269796588832524,23.423232301983173,0.9325508527918691,0.9629942015361161
4,2.5,2,16,2,4,1,0.23557026112368193,1,0.39834289356277885,0,0.7520713830465265,0.764429738876318
4,2.5,2,24,2,4,1,0.051406387712357934,1,0.19184725888636503,0,0.6734606175946958,0.6323957415250947
4,2.5,2,32,2,4,0.9564212611422912,0.004529831716282544,0.7147938348043736,0.07004785220956704,20.311772146102914,0.5812200923690206,0.49773508414185874
4,2.5,4,16,2,4,1,0.5452009988062894,1,0.6466632177961718,0,0.8833419555095707,0.9095980023874213
4,2.5,4,24,2,4,1,0.3424210036433723,1,0.48451490367843714,0,0.8591418272026048,0.8767719951421703
4,2.5,4,32,2,4,0.9887463798096814,0.17530763101638708,0.8295793758480325,0.3383184328873665,22.39511910300787,0.827101958890792,0.8246923689836129
4,2.5,6,16,2,4,1,0.6845173449516601,1,0.7532473329464804,0,0.9253225014506986,0.9464479651450198
4,2.5,6,24,2,4,1,0.532775537406636,1,0.6341108419488903,0,0.9147228951277742,0.934448925186728
4,2.5,6,32,2,4,0.9949196302157075,0.3885757737691884,0.8806595132164355,0.5192555704153473,23.172928190055554,0.9013958054712238,0.9171363393462173
4,2.5,8,16,2,4,1,0.7594376245960348,1,0.810931354660828,0,0.9453432266958602,0.9622495016158606
4,2.5,8,24,2,4,1,0.6413924156538735,1,0.7181399457265736,0,0.9395335142447546,0.9562868915896707
4,2.5,8,32,2,4,0.9968197015412216,0.525800772389734,0.9138022210470651,0.6269796588832524,23.514749868232936,0.9325508527918691,0.948398455220532
4,2.5,10,16,2,4,1,0.805816675423802,1,0.84688530490039,0,0.9569668443725623,0.97091662288099
4,2.5,10,24,2,4,1,0.7097816885605694,1,0.7712013208249773,0,0.9533278298959277,0.9673943714647681
4,2.5,10,32,2,4,0.9974320742213386,0.6148023193855535,0.9256396588486141,0.6962904004123789,23.47381616501703,0.9490924987113162,0.9629942015361161
4,3,2,16,2,4,1,0.23557026112368193,1,0.46956521739130436,0,0.7956521739130434,0.764429738876318
4,3,2,24,2,4,1,0.051406387712357934,1,0.2649223221586263,0,0.7350776778413736,0.6323957415250947
4,3,2,32,2,4,0.9640215198386012,0.004529831716282544,0.7553964880885807,0.12187578366630444,20.98884828849578,0.6585931622502716,0.49773508414185874
4,3,4,16,2,4,1,0.5452009988062894,1,0.698464025869038,0,0.904607922392886,0.9095980023874213
4,3,4,24,2,4,1,0.3424210036433723,1,0.5560889270294189,0,0.8878221459411623,0.8767719951421703
4,3,4,32,2,4,0.9909819639278558,0.17530763101638708,0.8536749831422792,0.42265511497526337,22.63840222453473,0.866017327537105,0.8246923689836129
4,3,6,16,2,4,1,0.6845173449516601,1,0.7913877329473493,0,0.9387552017369278,0.9464479651450198
4,3,6,24,2,4,1,0.532775537406636,1,0.6894965305651808,0,0.931510408304458,0.934448925186728
4,3,6,32,2,4,0.9941860465116279,0.3885757737691884,0.8990454800673778,0.589928948437742,23.292881573666406,0.9226598660150807,0.9171363393462173
4,3,8,16,2,4,1,0.7594376245960348,1,0.8408247673499178,0,0.9550513959004927,0.9622495016158606
4,3,8,24,2,4,1,0.6413924156538735,1,0.762228150836978,0,0.9510873966520876,0.9562868915896707
4,3,8,32,2,4,0.9957092169320901,0.525800772389734,0.9196796084102792,0.6845173449516601,23.66048522600318,0.9464479651450198,0.948398455220532
4,3,10,16,2,4,1,0.805816675423802,1,0.8713950065838734,0,0.9645374506209496,0.97091662288099
4,3,10,24,2,4,1,0.7097816885605694,1,0.807589506839984,0,0.96205246580008,0.9673943714647681
4,3,10,32,2,4,0.9974441421386759,0.6148023193855535,0.9373895759717314,0.7442062556845108,23.930191875464917,0.9592265411830847,0.9629942015361161
5,1,2,16,2,4,1,0.3383184328873665,1,0.09523809523809523,0,0.4523809523809524,0.827101958890792
5,1,2,24,2,4,1,0.11973918844482513,1,0.012084592145015107,0,0.3293051359516616,0.7335506762959789
5,1,2,32,2,4,0.9236814064997336,0.022301872040363657,0.5268888155724183,0.0008594757198109154,17.482822013847063,0.24978513107004727,0.6110613299747727
5,1,4,16,2,4,1,0.6269796588832524,1,0.31067961165048547,0,0.6893203883495146,0.9325508527918691
5,1,4,24,2,4,1,0.45178853931469576,1,0.11716247139588101,0,0.5885583524027459,0.9136857678088405
5,1,4,32,2,4,0.973464897659844,0.29203347319926587,0.6698176907494936,0.0304200582258927,19.613293130784893,0.4847899708870536,0.8849581585009176
5,1,6,16,2,4,1,0.7442062556845108,1,0.46956521739130436,0,0.7956521739130434,0.9592265411830847
5,1,6,24,2,4,1,0.6190940924325755,1,0.2649223221586263,0,0.7350776778413736,0.9522647689185614
5,1,6,32,2,4,0.9853942237789968,0.4971293226481519,0.7742773627801234,0.12187578366630444,21.111007838019024,0.6585931622502716,0.9428825200347151
5,1,8,16,2,4,1,0.805816675423802,1,0.5746352413019079,0,0.8507295173961841,0.97091662288099
5,1,8,24,2,4,1,0.7097816885605694,1,0.38975188524395177,0,0.8136641530080642,0.9673943714647681
5,1,8,32,2,4,0.9912923016030081,0.6148023193855535,0.8010716677829873,0.23557026112368193,21.718989532118798,0.764429738876318,0.9629942015361161
5,1,10,16,2,4,1,0.843611582694672,1,0.6466632177961718,0,0.8833419555095707,0.9774276081582998
5,1,10,24,2,4,1,0.765923646650449,1,0.48451490367843714,0,0.8591418272026048,0.9753181389564626
5,1,10,32,2,4,0.9951158339383539,0.6887030194388882,0.8315091210613599,0.3383184328873665,22.484066517475203,0.827101958890792,0.9728030642534743
5,1.5,2,16,2,4,1,0.3383184328873665,1,0.20610687022900764,0,0.5954198473282443,0.827101958890792
5,1.5,2,24,2,4,1,0.11973918844482513,1,0.05215711526078557,0,0.47392144236960715,0.7335506762959789
5,1.5,2,32,2,4,0.935528664947431,0.022301872040363657,0.605389358300982,0.008132439397150859,18.260894380017657,0.37195033522606846,0.6110613299747727
5,1.5,4,16,2,4,1,0.6269796588832524,1,0.46956521739130436,0,0.7956521739130434,0.9325508527918691
5,1.5,4,24,2,4,1,0.45178853931469576,1,0.2649223221586263,0,0.7350776778413736,0.9136857678088405
5,1.5,4,32,2,4,0.9794162419749818,0.29203347319926587,0.7585895117540687,0.12187578366630444,20.82803344699174,0.6585931622502716,0.8849581585009176
5,1.5,6,16,2,4,1,0.7442062556845108,1,0.6138085882683132,0,0.8689306763962953,0.9592265411830847
5,1.5,6,24,2,4,1,0.6190940924325755,1,0.4405162445447424,0,0.8392256331828862,0.9522647689185614
5,1.5,6,32,2,4,0.9897734108682574,0.4971293226481519,0.8191537761601456,0.2891580971109576,21.865127460513406,0.7996971407501728,0.9428825200347151
5,1.5,8,16,2,4,1,0.805816675423802,1,0.698464025869038,0,0.904607922392886,0.97091662288099
5,1.5,8,24,2,4,1,0.7097816885605694,1,0.5560889270294189,0,0.8878221459411623,0.9673943714647681
5,1.5,8,32,2,4,0.9932804730546969,0.6148023193855535,0.8556282427250169,0.42265511497526337,22.43792484468376,0.866017327537105,0.9629942015361161
5,1.5,10,16,2,4,1,0.843611582694672,1,0.7532473329464804,0,0.9253225014506986,0.9774276081582998
5,1.5,10,24,2,4,1,0.765923646650449,1,0.6341108419488903,0,0.9147228951277742,0.9753181389564626
5,1.5,10,32,2,4,0.9946903829561293,0.6887030194388882,0.8888888888888888,0.5192555704153473,22.845853880659167,0.9013958054712238,0.9728030642534743
5,2,2,16,2,4,1,0.3383184328873665,1,0.31067961165048547,0,0.6893203883495146,0.827101958890792
5,2,2,24,2,4,1,0.11973918844482513,1,0.11716247139588101,0,0.5885583524027459,0.7335506762959789
5,2,2,32,2,4,0.9531739159395191,0.022301872040363657,0.6691983122362869,0.0304200582258927,19.6089564394196,0.4847899708870536,0.6110613299747727
5,2,4,16,2,4,1,0.6269796588832524,1,0.5746352413019079,0,0.8507295173961841,0.9325508527918691
5,2,4,24,2,4,1,0.45178853931469576,1,0.38975188524395177,0,0.8136641530080642,0.9136857678088405
5,2,4,32,2,4,0.9860815130527437,0.29203347319926587,0.7951726449882669,0.23557026112368193,21.816046578230157,0.764429738876318,0.8849581585009176
5,2,6,16,2,4,1,0.7442062556845108,1,0.698464025869038,0,0.904607922392886,0.9592265411830847
5,2,6,24,2,4,1,0.6190940924325755,1,0.5560889270294189,0,0.8878221459411623,0.9522647689185614
5,2,6,32,2,4,0.9906303236797275,0.4971293226481519,0.8578406602661277,0.42265511497526337,22.551955994035378,0.866017327537105,0.9428825200347151
5,2,8,16,2,4,1,0.805816675423802,1,0.7674004683840749,0,0.9303981264637002,0.97091662288099
5,2,8,24,2,4,1,0.7097816885605694,1,0.6545757364457709,0,0.9211313694779443,0.9673943714647681
5,2,8,32,2,4,0.9964898337638254,0.6148023193855535,0.8841849148418491,0.5452009988062894,23.108669741005087,0.9095980023874213,0.9629942015361161
5,2,10,16,2,4,1,0.843611582694672,1,0.810931354660828,0,0.9453432266958602,0.9774276081582998
5,2,10,24,2,4,1,0.765923646650449,1,0.7181399457265736,0,0.9395335142447546,0.9753181389564626
5,2,10,32,2,4,0.997495261305172,0.6887030194388882,0.9107712989413544,0.6269796588832524,23.60594415942248,0.9325508527918691,0.9728030642534743
5,2.5,2,16,2,4,1,0.3383184328873665,1,0.39834289356277885,0,0.7520713830465265,0.827101958890792
5,2.5,2,24,2,4,1,0.11973918844482513,1,0.19184725888636503,0,0.6734606175946958,0.7335506762959789
5,2.5,2,32,2,4,0.959279351684415,0.022301872040363657,0.7159331919406151,0.07004785220956704,20.232373722320496,0.5812200923690206,0.6110613299747727
5,2.5,4,16,2,4,1,0.6269796588832524,1,0.6466632177961718,0,0.8833419555095707,0.9325508527918691
5,2.5,4,24,2,4,1,0.45178853931469576,1,0.48451490367843714,0,0.8591418272026048,0.9136857678088405
5,2.5,4,32,2,4,0.9900431463657484,0.29203347319926587,0.8393563703508309,0.3383184328873665,22.30762199850041,0.827101958890792,0.8849581585009176
5,2.5,6,16,2,4,1,0.7442062556845108,1,0.7532473329464804,0,0.9253225014506986,0.9592265411830847
5,2.5,6,24,2,4,1,0.6190940924325755,1,0.6341108419488903,0,0.9147228951277742,0.9522647689185614
5,2.5,6,32,2,4,0.9951381951381951,0.4971293226481519,0.8779656573600734,0.5192555704153473,23.2202653736056,0.9013958054712238,0.9428825200347151
5,2.5,8,16,2,4,1,0.805816675423802,1,0.810931354660828,0,0.9453432266958602,0.97091662288099
5,2.5,8,24,2,4,1,0.7097816885605694,1,0.7181399457265736,0,0.9395335142447546,0.9673943714647681
5,2.5,8,32,2,4,0.9955242545909301,0.6148023193855535,0.9066648419323936,0.6269796588832524,23.21800855301466,0.9325508527918691,0.9629942015361161
5,2.5,10,16,2,4,1,0.843611582694672,1,0.84688530490039,0,0.9569668443725623,0.9774276081582998
5,2.5,10,24,2,4,1,0.765923646650449,1,0.7712013208249773,0,0.9533278298959277,0.9753181389564626
5,2.5,10,32,2,4,0.9980137711864406,0.6887030194388882,0.9231187177397446,0.6962904004123789,23.807765706334582,0.9490924987113162,0.9728030642534743
5,3,2,16,2,4,1,0.3383184328873665,1,0.46956521739130436,0,0.7956521739130434,0.827101958890792
5,3,2,24,2,4,1,0.11973918844482513,1,0.2649223221586263,0,0.7350776778413736,0.7335506762959789
5,3,2,32,2,4,0.9694915254237289,0.022301872040363657,0.7586283185840708,0.12187578366630444,20.987786662988846,0.6585931622502716,0.6110613299747727
5,3,4,16,2,4,1,0.6269796588832524,1,0.698464025869038,0,0.904607922392886,0.9325508527918691
5,3,4,24,2,4,1,0.45178853931469576,1,0.5560889270294189,0,0.8878221459411623,0.9136857678088405
5,3,4,32,2,4,0.9881926740909701,0.29203347319926587,0.8521366582445348,0.42265511497526337,22.426545865530695,0.866017327537105,0.8849581585009176
5,3,6,16,2,4,1,0.7442062556845108,1,0.7913877329473493,0,0.9387552017369278,0.9592265411830847
5,3,6,24,2,4,1,0.6190940924325755,1,0.6894965305651808,0,0.931510408304458,0.9522647689185614
5,3,6,32,2,4,0.9969516235917827,0.4971293226481519,0.897891231964484,0.589928948437742,23.241711151783782,0.9226598660150807,0.9428825200347151
5,3,8,16,2,4,1,0.805816675423802,1,0.8408247673499178,0,0.9550513959004927,0.97091662288099
5,3,8,24,2,4,1,0.7097816885605694,1,0.762228150836978,0,0.9510873966520876,0.9673943714647681
5,3,8,32,2,4,0.9964167219641672,0.6148023193855535,0.9225492365567604,0.6845173449516601,23.564263303084225,0.9464479651450198,0.9629942015361161
5,3,10,16,2,4,1,0.843611582694672,1,0.8713950065838734,0,0.9645374506209496,0.9774276081582998
5,3,10,24,2,4,1,0.765923646650449,1,0.807589506839984,0,0.96205246580008,0.9753181389564626
5,3,10,32,2,4,0.9982047872340426,0.6887030194388882,0.9375563570784491,0.7442062556845108,23.77094806689262,0.9592265411830847,0.9728030642534743
